AD	AD100	Canillo	Canillo	02					42.5833	1.6667	6
AR	4421	DOCTOR FACUNDO ZUVIRIA	Salta	A					-25.0833	-65.4833	4
AR	4421	SAN NICOLAS	Salta	A					-25.4333	-65.5667	4
AR	4421	LA MERCED	Salta	A					-25.7667	-66	4
AR	4421	SAN JOSE	Salta	A					-25.2	-66.2	4
AR	4421	LA ARGENTINA	Salta	A					-25.3042	-65.5097	3
AR	4421	KILOMETRO 1176,300 (APEADERO FCGB)	Salta	A					-25.3042	-65.5097	3
AR	4421	GUALIANIA	Salta	A					-25.3042	-65.5097	3
AR	4421	ABLOME	Salta	A					-25.3042	-65.5097	3
AR	4421	SAN GERONIMO	Salta	A					-25.3042	-65.5097	3
AR	4421	LA ARMONIA (CNEL. MOLDES - DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	SIÑUNTO	Salta	A					-25.3042	-65.5097	3
AR	4421	SEVILLAR	Salta	A					-25.3042	-65.5097	3
AR	4421	SANTA MARIA (AMPASCACHI - DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	SALADILLO DE OSMA	Salta	A					-25.3042	-65.5097	3
AR	4421	RETIRO	Salta	A					-25.3042	-65.5097	3
AR	4421	QUISCA LORO	Salta	A					-25.3042	-65.5097	3
AR	4421	PUENTE DE DIAZ	Salta	A					-25.3042	-65.5097	3
AR	4421	PEÑAS AZULES	Salta	A					-25.3042	-65.5097	3
AR	4421	PASO DEL RIO	Salta	A					-25.3042	-65.5097	3
AR	4421	LA TOMA	Salta	A					-25.3042	-65.5097	3
AR	4421	LAS TIENDITAS	Salta	A					-25.3042	-65.5097	3
AR	4421	LAS PIRCAS (APEADERO FCGB)	Salta	A					-25.3042	-65.5097	3
AR	4421	LAS MERCEDES (AMPASCACHI - DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	LAS GARZAS	Salta	A					-25.3042	-65.5097	3
AR	4421	LAS CAÑAS	Salta	A					-25.3042	-65.5097	3
AR	4421	SAN ANTONIO (CNEL. MOLDES, DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	LA COSTA (EL CARMEN, DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	LA BODEGUITA	Salta	A					-25.3042	-65.5097	3
AR	4421	LA BODEGA	Salta	A					-25.3042	-65.5097	3
AR	4421	BELLA VISTA (CNEL. MOLDES - DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	SAN ANTONIO (EL CARRIL, DPTO. CHICOANA)	Salta	A					-25.3042	-65.5097	3
AR	4421	CABRA CORRAL	Salta	A					-25.3042	-65.5097	3
AR	4421	SAN MARTIN (LA MERCED, DPTO. CERRILLOS)	Salta	A					-25.3042	-65.5097	3
AR	4421	CACHO MOLINO	Salta	A					-25.3042	-65.5097	3
AR	4421	CALVIMONTE	Salta	A					-25.3042	-65.5097	3
AR	4421	TRES ACEQUIAS	Salta	A					-25.3042	-65.5097	3
AR	4421	SUMALAO	Salta	A					-25.3042	-65.5097	3
AR	4421	EL CARANCHO	Salta	A					-25.3042	-65.5097	3
AR	4421	EL CARMEN (DPTO. LA VIÑA)	Salta	A					-25.3042	-65.5097	3
AR	4421	EL LEONCITO	Salta	A					-25.3042	-65.5097	3
AR	4423	EL MOYAR	Salta	A					-25.0917	-65.5458	3
AR	4423	LA MARGARITA	Salta	A					-25.0917	-65.5458	3
AR	4423	LA MAROMA	Salta	A					-25.0917	-65.5458	3
AR	4423	TILIAN	Salta	A					-25.0917	-65.5458	3
AR	4423	VILLA FANNY	Salta	A					-25.0917	-65.5458	3
AR	4423	BELLA VISTA (CHICOANA - DPTO. CHICOANA)	Salta	A					-25.0917	-65.5458	3
AR	4423	CAMPO ALEGRE (CHICOANA, DPTO. CHICOANA)	Salta	A					-25.0917	-65.5458	3
AR	4423	CHIVILME	Salta	A					-25.0917	-65.5458	3
AR	4423	EL QUEMADO (CHICOANA, DPTO. CHICOANA)	Salta	A					-25.0917	-65.5458	3
AR	4423	MOLINO (CHICOANA, DPTO. CHICOANA)	Salta	A					-25.0917	-65.5458	3
AR	4423	PALMIRA	Salta	A					-25.0917	-65.5458	3
AR	4423	PEDREGAL	Salta	A					-25.0917	-65.5458	3
AR	4423	LAS MORAS	Salta	A					-25.0917	-65.5458	3
AR	4423	LOS LOS	Salta	A					-25.0917	-65.5458	3
AR	4423	VIÑACO	Salta	A					-25.0917	-65.5458	3
AR	4423	SANTA ROSA (CHICOANA - DPTO. CHICOANA)	Salta	A					-25.0917	-65.5458	3
AR	4423	SANTA ANA	Salta	A					-25.0917	-65.5458	3
AR	4423	SAN JOSE DE LA VIÑA	Salta	A					-25.0917	-65.5458	3
AR	4423	SAN JOAQUIN (CHICOANA, DPTO. CHICOANA)	Salta	A					-25.0917	-65.5458	3
AR	4423	SAN FERNANDO DE ESCOIPE	Salta	A					-25.0917	-65.5458	3
AR	4423	POTRERO DE DIAZ	Salta	A					-25.0917	-65.5458	3
AR	4423	PEÑAFLOR	Salta	A					-25.0917	-65.5458	3
AR	4423	EL SIMBOLAR	Salta	A					-25.0917	-65.5458	3
AR	4423	LA CALAVERA	Salta	A					-25.0917	-65.5458	3
AR	4423	LA GUARDIA	Salta	A					-25.0917	-65.5458	3
AR	4423	CHICOANA	Salta	A					-25.1	-65.55	4
AR	4423	SANTA GERTRUDIS	Salta	A					-25.1167	-65.5167	4
AR	4423	EL TIPAL	Salta	A					-25.0667	-65.5333	4
AR	4423	PULARES	Salta	A					-25.0833	-65.5833	4
AR	4425	MORALES	Salta	A					-25.75	-65.7	4
AR	4425	TALAPAMPA	Salta	A					-25.5333	-65.5667	4
AR	4425	RIO ALEMANIA	Salta	A					-25.5426	-65.4481	3
AR	4425	SAUCE	Salta	A					-24.5833	-65.15	4
AR	4425	REDONDO	Salta	A					-25.5426	-65.4481	3
AR	4425	PAMPA GRANDE	Salta	A					-25.8333	-65.5	4
AR	4425	GUACHIPAS	Salta	A					-25.5167	-65.5333	4
AR	4425	ALEMANIA	Salta	A					-25.6	-65.6333	4
AR	4425	LA FLORIDA	Salta	A					-26.0667	-65.2	4
AR	4425	ACOSTA	Salta	A					-25.5	-65.2333	4
AR	4425	COROPAMPA	Salta	A					-25.5	-65.5167	4
AR	4425	CARAHUASI	Salta	A					-25.5426	-65.4481	3
AR	4425	EL ACHERAL	Salta	A					-25.5426	-65.4481	3
AR	4425	LOS SAUCES (PAMPA GRANDE, DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4425	LOS CHURQUIS (GUACHIPAS, DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4425	LA VIÑA (DPTO. LA VIÑA)	Salta	A					-25.5426	-65.4481	3
AR	4425	LAS LECHUZAS	Salta	A					-25.5426	-65.4481	3
AR	4425	LAS CURTIEMBRES	Salta	A					-25.5426	-65.4481	3
AR	4425	LA POBLACION (GUACHIPAS - DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4425	DURAZNO (GUACHIPAS, DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4425	CAMPO DE ALEMANIA	Salta	A					-25.5426	-65.4481	3
AR	4425	BODEGUITA	Salta	A					-25.5426	-65.4481	3
AR	4425	LA COSTA (GUACHIPAS - DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4425	LA PAMPA	Salta	A					-25.5426	-65.4481	3
AR	4425	AMBLAYO	Salta	A					-25.5426	-65.4481	3
AR	4425	SAUCE REDONDO	Salta	A					-25.5426	-65.4481	3
AR	4425	TIPA SOLA	Salta	A					-25.5426	-65.4481	3
AR	4425	SANTA ELENA (GUACHIPAS, DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4425	SANTA BARBARA	Salta	A					-25.5426	-65.4481	3
AR	4425	CEVILAR	Salta	A					-25.5426	-65.4481	3
AR	4425	CERRO ALEMANIA	Salta	A					-25.5426	-65.4481	3
AR	4425	CASTAÑARES	Salta	A					-25.5426	-65.4481	3
AR	4425	TRES CRUCES (ALEMANIA, DPTO. GUACHIPAS)	Salta	A					-25.5426	-65.4481	3
AR	4427	YACOCHUYA	Salta	A					-25.785	-65.7433	3
AR	4427	PUCARA (ANGASTACO, DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	SAN ANTONIO (ANIMANA, DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	SANTA ROSA (ANGASTACO - DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	SIMBOLAR (SAN CARLOS, DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	YANCHUYA	Salta	A					-25.785	-65.7433	3
AR	4427	LAS CONCHAS (CAFAYATE - DPTO. CAFAYATE)	Salta	A					-25.785	-65.7433	3
AR	4427	LA BANDA (CAFAYATE - DPTO. CAFAYATE)	Salta	A					-25.785	-65.7433	3
AR	4427	LA ARMONIA (CAFAYATE - DPTO. CAFAYATE)	Salta	A					-25.785	-65.7433	3
AR	4427	LA ARCADIA	Salta	A					-25.785	-65.7433	3
AR	4427	JACIMANA	Salta	A					-25.785	-65.7433	3
AR	4427	CORRALITO (DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	BUENA VISTA (SAN CARLOS - DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	MONTE VIEJO	Salta	A					-25.785	-65.7433	3
AR	4427	EL RECREO	Salta	A					-25.8167	-64.6333	4
AR	4427	LOS SAUCES (SAN CARLOS, DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	LOROHUASI	Salta	A					-25.785	-65.7433	3
AR	4427	LA VIÑA (SAN CARLOS - DPTO. SAN CARLOS)	Salta	A					-25.785	-65.7433	3
AR	4427	SAN CARLOS	Salta	A					-25.9333	-65.9333	4
AR	4427	ANGASTACO	Salta	A					-25.6333	-66.1833	4
AR	4427	BARRIAL	Salta	A					-25.9667	-65.9167	4
AR	4427	SAN RAFAEL	Salta	A					-25.8667	-65.9667	4
AR	4427	PAYOGASTILLA	Salta	A					-25.7167	-66	4
AR	4427	LA PUNILLA	Salta	A					-24.8833	-64.8667	4
AR	4427	CAFAYATE	Salta	A					-26.0833	-65.9667	4
AR	4427	SAN LUCAS	Salta	A					-25.9667	-66	4
AR	4427	ANIMANA	Salta	A					-25.9833	-65.9667	4
AR	4430	GENERAL GÜEMES	Salta	A					-24.6667	-65.05	4
AR	4430	QUISTO	Salta	A					-24.5667	-64.7167	4
AR	4430	AGUA CALIENTE	Salta	A					-24.6167	-64.8833	3
AR	4430	LAS VERTIENTES	Salta	A					-24.6167	-64.8833	3
AR	4430	SALADILLO (GRAL. GUEMES, DPTO. GRAL. M. M. DE GUEMES)	Salta	A					-24.6167	-64.8833	3
AR	4430	ALGARROBAL (GRAL. GUEMES, DPTO. GRAL. GUEMES)	Salta	A					-24.6167	-64.8833	3
AR	4430	MADRE VIEJA	Salta	A					-24.6167	-64.8833	3
AR	4430	TORZALITO	Salta	A					-24.6167	-64.8833	3
AR	4430	KILOMETRO 1094 (APEADERO FCGB)	Salta	A					-24.6167	-64.8833	3
AR	4430	SAUSALITO	Salta	A					-24.6167	-64.8833	3
AR	4430	SAN ISIDRO (GRAL GUEMES, DPTO. GRAL. M. M. DE GUEMES)	Salta	A					-24.6167	-64.8833	3
AR	4430	YASQUIAME	Salta	A					-24.6167	-64.8833	3
AR	4430	ZAPALLITO	Salta	A					-24.6167	-64.8833	3
AR	4430	ENTRE RIOS	Salta	A					-24.6167	-64.8833	3
AR	4430	OJO DE AGUA (GRAL. GUEMES, DPTO. GRAL. M. M. DE GUEMES)	Salta	A					-24.6167	-64.8833	3
AR	4430	PUESTO VIEJO	Salta	A					-24.6167	-64.8833	3
AR	4430	VILLA MAYOR ZABALETA	Salta	A					-24.6167	-64.8833	3
AR	4430	CHACRA EXPERIMENTAL	Salta	A					-24.6167	-64.8833	3
AR	4431	TACA TACA (ESTACION FCGB)	Salta	A					-24.8492	-64.8348	1
AR	4432	CAMPO SANTO	Salta	A					-24.6708	-65.1708	3
AR	4432	SANTA ROSA (CAMPO SANTO - DPTO. GRAL. M. M. DE GUEMES)	Salta	A					-24.6708	-65.1708	3
AR	4432	SAN MARTIN (EL BORDO, CAMPO SANTO, DPTO.GRAL.M.M.DE GUEMES)	Salta	A					-24.6708	-65.1708	3
AR	4432	RODEO GRANDE	Salta	A					-24.6708	-65.1708	3
AR	4432	LA VIÑA (CAMPO SANTO - DPTO. GRAL. M. M. DE GUEMES)	Salta	A					-24.6708	-65.1708	3
AR	4432	LA RAMADA	Salta	A					-24.6708	-65.1708	3
AR	4432	LA OLIVA	Salta	A					-24.6708	-65.1708	3
AR	4432	LA OFELIA	Salta	A					-24.6708	-65.1708	3
AR	4432	KILOMETRO 1102 (APEADERO FCGB)	Salta	A					-24.6708	-65.1708	3
AR	4432	GALLINATO	Salta	A					-24.6708	-65.1708	3
AR	4432	CANTERA EL SAUCE	Salta	A					-24.6708	-65.1708	3
AR	4432	EL BORDO (CAMPO SANTO)	Salta	A					-24.6708	-65.1708	3
AR	4432	COBOS	Salta	A					-24.7167	-65.1	4
AR	4432	BETANIA	Salta	A					-24.6833	-65.1333	4
AR	4432	EL SAUCE	Salta	A					-24.5833	-65.15	4
AR	4432	MOJOTORO	Salta	A					-24.7	-65.3	4
AR	4434	GONZALEZ	Salta	A					-24.9167	-64.65	4
AR	4434	QUESERA	Salta	A					-24.8833	-65.3	4
AR	4434	LAS VIBORAS	Salta	A					-25.0333	-64.65	4
AR	4434	CRUZ QUEMADA	Salta	A					-25.0167	-64.9667	4
AR	4434	LAS FLACAS	Salta	A					-24.4	-63.9333	4
AR	4434	JURAMENTO	Salta	A					-25.15	-64.95	4
AR	4434	PIQUETE DE ANTA	Salta	A					-24.7667	-64.4667	4
AR	4434	PALOMITAS	Salta	A					-24.8833	-64.9667	4
AR	4434	CHILCAS	Salta	A					-25.1333	-65	4
AR	4434	ANTA	Salta	A					-24.9167	-64.4667	4
AR	4434	LA TRAMPA	Salta	A					-24.8833	-64.8667	4
AR	4434	LUMBRERAS	Salta	A					-25.2	-64.9167	4
AR	4434	CABEZA DE BUEY	Salta	A					-24.7833	-65.0167	4
AR	4434	EL YESO	Salta	A					-25.0333	-64.45	4
AR	4434	LOS NOGALES	Salta	A					-25.1	-64.7167	4
AR	4434	EL REY	Salta	A					-24.6667	-64.6	4
AR	4434	EL OSO	Salta	A					-24.9229	-64.7448	3
AR	4434	LOS CORRALES	Salta	A					-24.9229	-64.7448	3
AR	4434	MIRAFLORES (RIO DE LAS PIEDRAS, DPTO. METAN)	Salta	A					-24.9229	-64.7448	3
AR	4434	SAUCE BAJADA	Salta	A					-24.9229	-64.7448	3
AR	4434	EL NARANJO (PASO DE LA CRUZ, DPTO. ANTA)	Salta	A					-24.9229	-64.7448	3
AR	4434	LA PUNTILLA	Salta	A					-24.9229	-64.7448	3
AR	4434	VIRGILIO TEDIN (EMBARCADERO FCGB)	Salta	A					-24.9229	-64.7448	3
AR	4434	LAS ACHERAS	Salta	A					-24.9229	-64.7448	3
AR	4434	LECHIGUANA	Salta	A					-24.9229	-64.7448	3
AR	4434	LAS MESITAS	Salta	A					-24.9229	-64.7448	3
AR	4434	PASO DE LA CRUZ	Salta	A					-24.9229	-64.7448	3
AR	4434	SALADILLO (PASO DE LA CRUZ, DPTO. ANTA)	Salta	A					-24.9229	-64.7448	3
AR	4434	EL LIBANO	Salta	A					-24.9229	-64.7448	3
AR	4434	RIO DE LAS PIEDRAS (DPTO. METAN)	Salta	A					-24.9229	-64.7448	3
AR	4434	LA CUESTITA (LUMBRERAS - DPTO. METAN)	Salta	A					-24.9229	-64.7448	3
AR	4434	LA POSTA	Salta	A					-24.9229	-64.7448	3
AR	4434	EL ESTANQUE	Salta	A					-24.9229	-64.7448	3
AR	4434	LA CUESTITA (LAS VIBORAS - DPTO. ANTA)	Salta	A					-24.9229	-64.7448	3
AR	4434	ESTANCIA VIEJA	Salta	A					-24.9229	-64.7448	3
AR	4434	SAN SEBASTIAN	Salta	A					-24.9229	-64.7448	3
AR	4434	EL ZANJON	Salta	A					-24.9229	-64.7448	3
AR	4434	EL ALGARROBO	Salta	A					-24.9229	-64.7448	3
AR	4434	EBRO	Salta	A					-24.9229	-64.7448	3
AR	4434	COBA	Salta	A					-24.9229	-64.7448	3
AR	4434	CARRERAS	Salta	A					-24.9229	-64.7448	3
AR	4434	LAS CUESTITAS	Salta	A					-24.9229	-64.7448	3
AR	4434	ACHARAS	Salta	A					-24.9229	-64.7448	3
AR	4440	LA AGUADITA	Salta	A					-25.3583	-65.2292	3
AR	4440	DURAZNO (METAN, DPTO. METAN)	Salta	A					-25.3583	-65.2292	3
AR	4440	CAMPO AZUL	Salta	A					-25.3583	-65.2292	3
AR	4440	BALDERRAMA	Salta	A					-25.3583	-65.2292	3
AR	4440	SANTA ELENA (METAN - DPTO. METAN)	Salta	A					-25.3583	-65.2292	3
AR	4440	NOGALITO	Salta	A					-25.3583	-65.2292	3
AR	4440	SUCHA PERA	Salta	A					-25.3583	-65.2292	3
AR	4440	VERA CRUZ	Salta	A					-25.3583	-65.2292	3
AR	4440	CAMPO ALEGRE (METAN, DPTO. METAN)	Salta	A					-25.3583	-65.2292	3
AR	4440	SCHNEIDEWIND (EMBARCADERO FCGB)	Salta	A					-25.3583	-65.2292	3
AR	4440	ROSALES (METAN, DPTO. METAN)	Salta	A					-25.3583	-65.2292	3
AR	4440	PERU	Salta	A					-25.3583	-65.2292	3
AR	4440	PASTIADERO	Salta	A					-25.3583	-65.2292	3
AR	4440	PASO DEL DURAZNO	Salta	A					-25.3583	-65.2292	3
AR	4440	ESTECO (EMBARCADERO FCGB)	Salta	A					-25.3583	-65.2292	3
AR	4440	EL GUANACO	Salta	A					-25.3583	-65.2292	3
AR	4440	PUNTA DEL AGUA	Salta	A					-24.9	-66.05	4
AR	4440	YATASTO	Salta	A					-25.6	-64.95	4
AR	4440	LAS JUNTAS	Salta	A					-25.3583	-65.2292	3
AR	4440	CONCHAS	Salta	A					-25.45	-64.9667	4
AR	4440	METAN	Salta	A					-25.4833	-64.95	4
AR	4441	METAN VIEJO	Salta	A					-25.5333	-64.9667	4
AR	4441	MINA CONCORDIA (APEADERO FCGB)	Salta	A					-25.5333	-64.9667	3
AR	4444	OVEJERIA (EL GALPON, DPTO. METAN)	Salta	A					-25.3833	-64.6333	3
AR	4444	POBLACION DE ORTEGA	Salta	A					-25.3833	-64.6333	3
AR	4444	MIRAFLORES (EL GALPO6N, DPTO. METAN)	Salta	A					-25.3833	-64.6333	3
AR	4444	LAS DELICIAS	Salta	A					-25.3833	-64.6333	3
AR	4444	ARROCERO ITALIANO	Salta	A					-25.3833	-64.6333	3
AR	4444	BAJO GRANDE (DESVIO FCGB. EL GALPON, DPTO. METAN)	Salta	A					-25.3833	-64.6333	3
AR	4444	EL PARQUE	Salta	A					-25.3833	-64.6333	3
AR	4444	FINCA ARMONIA	Salta	A					-25.3833	-64.6333	3
AR	4444	FINCA ROCCA	Salta	A					-25.3833	-64.6333	3
AR	4444	LA POBLACION (EL GALPON - DPTO. METAN)	Salta	A					-25.3833	-64.6333	3
AR	4444	LA ARMONIA (EL GALPON - DPTO. METAN)	Salta	A					-25.3833	-64.6333	3
AR	4444	EL GALPON	Salta	A					-25.3833	-64.6333	4
AR	4446	CHORROARIN	Salta	A					-25.15	-64.35	4
AR	4446	POBLACION	Salta	A					-25.4333	-64.0667	4
AR	4446	ALTO DEL MISTOL	Salta	A					-25.2833	-64.1167	4
AR	4446	CORONEL OLLEROS	Salta	A					-25.0667	-64.2667	4
AR	4446	CHAÑAR MUYO	Salta	A					-25.0667	-64.2667	4
AR	4446	CEIBALITO	Salta	A					-25.0833	-64.3167	4
AR	4446	PORVENIR	Salta	A					-25.3833	-64.6667	4
AR	4446	SAN JOSE DE ORQUERA	Salta	A					-25.2095	-64.2929	3
AR	4446	SAN JUAN (CHAÑAR MUYO, DPTO. ANTA)	Salta	A					-25.2095	-64.2929	3
AR	4446	TALA MUYO	Salta	A					-25.2095	-64.2929	3
AR	4446	TALAS	Salta	A					-25.2095	-64.2929	3
AR	4446	TUNALITO (POBLACION - DPTO.METAN)	Salta	A					-25.2095	-64.2929	3
AR	4446	LAGUNITA NUEVA POBLACION	Salta	A					-25.2095	-64.2929	3
AR	4446	EL PACARA	Salta	A					-25.2095	-64.2929	3
AR	4446	EL TUNAL (DPTO. METAN)	Salta	A					-25.2095	-64.2929	3
AR	4446	LA MANGA	Salta	A					-25.2095	-64.2929	3
AR	4446	LOS CHIFLES	Salta	A					-25.2095	-64.2929	3
AR	4446	MOLLE POZO	Salta	A					-25.2095	-64.2929	3
AR	4446	EL CARRIZAL	Salta	A					-25.2095	-64.2929	3
AR	4446	DIVISADERO	Salta	A					-25.2095	-64.2929	3
AR	4446	BAJO GRANDE (EL TUNAL, DPTO. METAN)	Salta	A					-25.2095	-64.2929	3
AR	4446	POTRERO (ROSALES, DPTO. METAN)	Salta	A					-25.2095	-64.2929	3
AR	4446	SAUSAL	Salta	A					-25.2095	-64.2929	3
AR	4446	PASO DE LAS CARRETAS	Salta	A					-25.2095	-64.2929	3
AR	4446	PASO LA CRUZ	Salta	A					-25.2095	-64.2929	3
AR	4446	EL JARAVI	Salta	A					-25.2095	-64.2929	3
AR	4446	POTRERILLO (SAUZAL, DPTO. ANTA)	Salta	A					-25.2095	-64.2929	3
AR	4446	PULI	Salta	A					-25.2095	-64.2929	3
AR	4446	LA CARRETERA	Salta	A					-25.2095	-64.2929	3
AR	4446	LAGUNITA	Salta	A					-25.2095	-64.2929	3
AR	4446	ROSALES (DPTO. METAN)	Salta	A					-25.2095	-64.2929	3
AR	4446	COLA MUYO	Salta	A					-25.2095	-64.2929	3
AR	4446	ARENAL (CHAÑAR MUYO - DPTO. ANTA)	Salta	A					-25.2095	-64.2929	3
AR	4446	ALGARROBAL (CHAÑAR MUYO, DPTO. ANTA)	Salta	A					-25.2095	-64.2929	3
AR	4448	SAUCE SOLO	Salta	A					-25.0083	-64.2	3
AR	4448	KILOMETRO 1088 (APEADERO FCGB)	Salta	A					-25.0083	-64.2	3
AR	4448	SANTO DOMINGO (JOAQUIN V.GONZALEZ, DPTO. ANTA)	Salta	A					-25.0083	-64.2	3
AR	4448	LAGUNA BLANCA	Salta	A					-25.0083	-64.2	3
AR	4448	JOAQUIN V. GONZALEZ	Salta	A					-25.0833	-64.1833	4
AR	4448	CORONEL VIDT	Salta	A					-24.9333	-64.2167	4
AR	4449	AGUA SUCIA	Salta	A					-24.45	-63.8333	4
AR	4449	LUIS BURELA	Salta	A					-24.3667	-64.0333	4
AR	4449	LAS LAJITAS	Salta	A					-24.6833	-64.25	4
AR	4449	GENERAL PIZARRO	Salta	A					-24.2167	-64.0167	4
AR	4449	RIO DEL VALLE	Salta	A					-24.6333	-64.25	4
AR	4449	SAN RAMON	Salta	A					-25.0167	-65.5333	4
AR	4449	ROSARIO DEL DORADO	Salta	A					-24.5167	-64.1667	4
AR	4449	APOLINARIO SARAVIA	Salta	A					-24.4167	-64.0333	4
AR	4449	LAS TORTUGAS	Salta	A					-24.2667	-64.0833	4
AR	4449	LAS FLORES	Salta	A					-24.3667	-63.8333	4
AR	4449	PIQUETE CABADO	Salta	A					-24.7833	-64.2333	4
AR	4449	ESPINILLO	Salta	A					-23.9	-62.6167	4
AR	4449	CORONEL MOLLINEDO	Salta	A					-24.5167	-64.1333	4
AR	4449	POZO GRANDE	Salta	A					-24.4718	-64.0782	3
AR	4449	LAS VATEAS	Salta	A					-24.4718	-64.0782	3
AR	4449	TUNALITO (PALERMO - DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	TOTORAL	Salta	A					-24.4718	-64.0782	3
AR	4449	SANTO DOMINGO (LAS LAJITAS, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	LAS BATEAS	Salta	A					-24.4718	-64.0782	3
AR	4449	LAGUNA VERDE	Salta	A					-24.4718	-64.0782	3
AR	4449	KILOMETRO 1104 (APEADERO FCGB)	Salta	A					-24.4718	-64.0782	3
AR	4449	ESQUINA (CNEL. MOLINEDO, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	EL PERICOTE	Salta	A					-24.4718	-64.0782	3
AR	4449	EL MANANTIAL	Salta	A					-24.4718	-64.0782	3
AR	4449	EL CARMEN (APOLINARIO SARAVIA, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	EL BORDO (APOLINARIO SARAVIA, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	COLONIA HURLINGHAM	Salta	A					-24.4718	-64.0782	3
AR	4449	CAMPO ALEGRE (LAS FLORES, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	BARREALITO	Salta	A					-24.4718	-64.0782	3
AR	4449	ARITA	Salta	A					-24.4718	-64.0782	3
AR	4449	ALTO ALEGRE	Salta	A					-24.4718	-64.0782	3
AR	4449	SANTO DOMINGO (APOLINARIO SARAVIA, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	SANTA ROSA (LAS FLORES - DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	SAN MARTIN (PALERMO, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	SAN LUIS (LAS FLORES, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	POZO VERDE (CNEL. MOLINEDO, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	PALMA	Salta	A					-24.4718	-64.0782	3
AR	4449	MEDIA LUNA (APOLINARIO SARAVIA, DPTO. ANTA)	Salta	A					-24.4718	-64.0782	3
AR	4449	MONASTERIOS	Salta	A					-24.4718	-64.0782	3
AR	4452	SIMBOLAR (MACAPILLO, DPTO. ANTA)	Salta	A					-25.4909	-63.8333	3
AR	4452	FLORESTA	Salta	A					-25.4909	-63.8333	3
AR	4452	EL VENCIDO	Salta	A					-25.4909	-63.8333	3
AR	4452	ALGARROBAL (MACAPILLO, DPTO. ANTA)	Salta	A					-25.4909	-63.8333	3
AR	4452	TACO PAMPA	Salta	A					-25.4909	-63.8333	3
AR	4452	VINAL POZO	Salta	A					-25.4909	-63.8333	3
AR	4452	VENCIDA	Salta	A					-25.4909	-63.8333	3
AR	4452	TORO PAMPA	Salta	A					-25.4909	-63.8333	3
AR	4452	ROCA	Salta	A					-25.4909	-63.8333	3
AR	4452	PRINGLES	Salta	A					-25.4909	-63.8333	3
AR	4452	LLUCHA	Salta	A					-25.4909	-63.8333	3
AR	4452	MANGA VIEJA	Salta	A					-25.4909	-63.8333	3
AR	4452	SUNCHALITO	Salta	A					-25.4909	-63.8333	3
AR	4452	SAN GABRIEL	Salta	A					-25.4909	-63.8333	3
AR	4452	FUERTE EL PITO	Salta	A					-25.4909	-63.8333	3
AR	4452	SANTA ROSA DE ANTA	Salta	A					-25.4909	-63.8333	3
AR	4452	KILOMETRO 1152 (APEADERO FCGB)	Salta	A					-25.4909	-63.8333	3
AR	4452	TALAVERA	Salta	A					-25.4333	-63.8	4
AR	4452	EL QUEBRACHAL	Salta	A					-25.2833	-64.0667	4
AR	4452	QUEBRACHAL	Salta	A					-25.2833	-64.0667	4
AR	4452	GAONA	Salta	A					-25.2	-64.0833	4
AR	4452	MACAPILLO	Salta	A					-25.3667	-64.0167	4
AR	4452	TOLLOCHE	Salta	A					-25.5	-63.5333	4
AR	4452	NUESTRA SEÑORA DE TALAVERA	Salta	A					-25.4333	-63.8	4
